"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"2X4SPSIG","journalArticle","1993","Reddi, S.P.; Clemons, E.K.; Row, M.C.","The impact of information technology on the organization of economic activity: The ""move to the middle"" hypothesis","Journal of Management Information Systems","","","10.1080/07421222.1993.11517998","","","1993","2021-01-04 13:16:33","2021-01-04 13:16:33","","9-35","","2","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FULUKJC2","journalArticle","2000","Coppel, J.","E-commerce: Impacts and policy challenges","E-Commerce: Impacts and Policy Challenges","","","","","","2000","2021-01-04 13:16:33","2021-01-04 13:16:33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HWBBA75V","journalArticle","1998","Crowley, J.A.","Virtual logistics: Transport in the marketspace","International Journal of Physical Distribution & Logistics Management","","","10.1108/09600039810247470","","","1998","2021-01-04 13:16:33","2021-01-04 13:16:33","","547-574","","7","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7RHFJ682","journalArticle","2001","Dai, Q.; Kauffman, R.J.","Business models for internet-based E-procurement systems and B2B electronic markets: An exploratory assessment","Proceedings of the Hawaii International Conference on System Sciences","","","10.1109/HICSS.2001.927035","","","2001","2021-01-04 13:16:33","2021-01-04 13:16:33","","158","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N4N7PDH4","journalArticle","2000","Copple, J.","","Shopping Around the Web: A Survey of E-commerce","","","","","","2000","2021-01-04 13:16:33","2021-01-04 13:16:33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W46B6YHV","journalArticle","2000","Emiliani, M.L.","Business-to-business online auctions: Key issues for purchasing process improvement","Supply Chain Management","","","10.1108/13598540010347299","","","2000","2021-01-04 13:16:33","2021-01-04 13:16:33","","176-186","","4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B4BX2LNI","journalArticle","1996","Gebauer, J.","","Informationstechnische Unterstützung von Transaktionen","","","","","","1996","2021-01-04 13:16:33","2021-01-04 13:16:33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y3CQDK5I","journalArticle","2000","Graham, G.; Hardaker, G.","Supply-chain management across the Internet","International Journal of Physical Distribution and Logistics Management","","","10.1108/09600030010326055","","","2000","2021-01-04 13:16:33","2021-01-04 13:16:33","","286-295","","3","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H9T8QGK5","journalArticle","1997","Gregor, S.; Newman, S.; Larner, T.","The Australian meat industry, the EM hypothesis and internet marketing","10th International Bled Electronic Commerce Conference","","","","","","1997","2021-01-04 13:16:33","2021-01-04 13:16:33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PMGPBZIN","journalArticle","2001","Gurau, C.; Ranchhod, A.; Hackney, R.","Internet transactions and physical logistics: Conflict or complementarity","Logistics Information Management","","","","","","2001","2021-01-04 13:16:33","2021-01-04 13:16:33","","33-43","","1-2","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FN38WHHR","journalArticle","1999","Vidar Gudmundsson, S.; Walczuck, R.","The Development of Electronic Markets in Logistics","The International Journal of Logistics Management","","","10.1108/09574099910806021","","","1999","2021-01-04 13:16:33","2021-01-04 13:16:33","","99-113","","2","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3EHYRI5W","journalArticle","1984","Henderson, D.R.","Electronic marketing in principle and practice","American Journal of Agricultural Economics","","","10.2307/1241012","","","1984","2021-01-04 13:16:33","2021-01-04 13:16:33","","848-853","","5","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3EW2NSL4","journalArticle","1994","Hess, C.M.; Kemerer, C.F.","Computerized loan origination systems: An industry case study of the electronic markets hypothesis","MIS Quarterly: Management Information Systems","","","10.2307/249618","","","1994","2021-01-04 13:16:33","2021-01-04 13:16:33","","251-274","","3","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPQLMBJZ","journalArticle","1991","Himberger, A.","","Elektronische Märkte - Grundlagen und Forschung","","","","","","1991","2021-01-04 13:16:33","2021-01-04 13:16:33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SCJMUZIC","journalArticle","1995","Holland, C.P.","Cooperative supply chain management: the impact of interorganizational information systems","Journal of Strategic Information Systems","","","10.1016/0963-8687(95)80020-Q","","","1995","2021-01-04 13:16:33","2021-01-04 13:16:33","","117-133","","2","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6ZTGNIFD","journalArticle","1997","Klein, S.","Introduction to electronic auctions","Electronic Markets","","","","","","1997","2021-01-04 13:16:33","2021-01-04 13:16:33","","3-6","","4","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L63PX65N","journalArticle","2000","Lipis, L.J.; Villars, R.; Byron, D.; Turner, V.","","Putting Markets into Place: An E -Marketplace Definition and Forecast","","","","","","2000","2021-01-04 13:16:33","2021-01-04 13:16:33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43YEDTEP","journalArticle","1987","Malone, T.W.; Yates, J.; Benjamin, R.I.","Electronic markets and electronic hierarchies","Communications of the ACM","","","10.1145/214762.214766","","","1987","2021-01-04 13:16:34","2021-01-04 13:16:34","","484-497","","6","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ISUFMKBE","journalArticle","1989","Malone, T.W.; Yates, J.; Benjamin, R.I.","The logic of electronic markets.","Harvard Business Review","","","","","","1989","2021-01-04 13:16:34","2021-01-04 13:16:34","","166-168, 170, 172","","3","67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JSCGPAVJ","journalArticle","1988","McCoy, J.H.; Sarhan, M.E.","","Livestock and Meat Marketing","","","","","","1988","2021-01-04 13:16:34","2021-01-04 13:16:34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QDKAYIJC","journalArticle","2000","Mueller, R.A.E.","Emergent e-commerce in agriculture","Emergent e-commerce in agriculture","","","","","","2000","2021-01-04 13:16:34","2021-01-04 13:16:34","","1-8","","14","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9SK7CHC7","journalArticle","2000","Nash, K.S.","Reality check","Computerworld","","","","","","2000","2021-01-04 13:16:34","2021-01-04 13:16:34","","58-59","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3JVXBRZW","journalArticle","2000","Noekkenved, C.","","Collaborative Processes in e-Supply Networks - Towards Collaborative Community B2b Marketplaces","","","","","","2000","2021-01-04 13:16:34","2021-01-04 13:16:34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T8G3X45H","journalArticle","2000","Obrecht, J.","Playing e-hub name game","Netb2b.com","","","","","","2000","2021-01-04 13:16:34","2021-01-04 13:16:34","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSNPP33N","journalArticle","1987","Picot, A.; Kirchner, C.","Transaction cost analysis of structural changes in the distribution system: Reflections on institutional developments in the federal Republic of Germany","Journal of Institutional and Theoretical Economics","","","","","","1987","2021-01-04 13:16:34","2021-01-04 13:16:34","","62-81","","","143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LFCTHN98","journalArticle","2000","Scharl, A.","","Evolutionary Web Development","","","","","","2000","2021-01-04 13:16:34","2021-01-04 13:16:34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
